order_item_id,order_id,order_date,customer_id,product_id,quantity,unit_price,channel
1692,183,2026-06-01,81.0,45.0,6,480.89,mobile
1693,133,2026-06-01,84.0,25.0,9,522.37,store
1694,545,2026-06-01,100.0,40.0,7,116.7,store
1695,825,2026-06-01,41.0,1.0,3,87.32,store
1696,518,2026-06-01,4.0,25.0,8,567.51,mobile
1697,1447,2026-06-01,11.0,27.0,2,595.44,mobile
1698,1127,2026-06-01,17.0,24.0,6,557.41,mobile
1699,1484,2026-06-01,17.0,21.0,9,139.35,store
1700,637,2026-06-01,46.0,33.0,1,383.32,mobile
1701,700,2026-06-01,16.0,37.0,9,446.42,store
1702,1044,2026-06-01,27.0,9.0,5,489.19,store
1703,1564,2026-06-01,24.0,36.0,5,55.47,store
1704,1577,2026-06-01,19.0,21.0,8,169.91,mobile
1705,1557,2026-06-01,11.0,10.0,1,560.96,store
1706,1218,2026-06-01,80.0,35.0,4,524.14,mobile
1707,217,2026-06-01,80.0,2.0,2,300.93,store
1708,65,2026-06-01,81.0,36.0,9,57.68,store
1709,1429,2026-06-01,18.0,21.0,7,137.84,store
1710,22,2026-06-01,65.0,30.0,7,377.42,web
1711,743,2026-06-01,71.0,18.0,3,10.44,web
1712,515,2026-06-01,67.0,28.0,5,581.29,store
1713,1271,2026-06-01,55.0,23.0,8,349.46,web
1714,1124,2026-06-01,31.0,19.0,3,473.13,store
1715,146,2026-06-01,63.0,9.0,8,510.52,mobile
1716,863,2026-06-01,53.0,1.0,4,103.34,web
1717,1110,2026-06-01,70.0,8.0,3,176.8,store
1718,410,2026-06-01,,37.0,4,466.99,web
1719,750,2026-06-01,79.0,20.0,9,430.73,store
1720,197,2026-06-01,74.0,44.0,8,484.59,web
1721,1055,2026-06-01,53.0,35.0,5,487.26,web
1722,841,2026-06-01,45.0,40.0,8,125.97,web
1723,247,2026-06-01,38.0,8.0,1,148.34,store
1724,1490,2026-06-01,72.0,25.0,3,560.29,mobile
1725,93,2026-06-01,19.0,29.0,9,762.22,mobile
1726,1078,2026-06-01,36.0,3.0,7,246.25,web
1727,851,2026-06-01,43.0,17.0,6,440.85,web
1728,1219,2026-06-01,18.0,11.0,2,254.74,mobile
1729,527,2026-06-01,30.0,17.0,2,477.98,mobile
1730,1546,2026-06-01,29.0,23.0,9,373.69,web
1731,1361,2026-06-01,78.0,49.0,6,56.78,store
1732,497,2026-06-01,17.0,35.0,10,497.28,store
1733,489,2026-06-01,34.0,16.0,7,12.92,web
1734,168,2026-06-01,60.0,37.0,10,469.02,store
1735,782,2026-06-01,27.0,17.0,2,529.21,mobile
1736,824,2026-06-01,32.0,17.0,8,513.15,store
1737,949,2026-06-01,47.0,21.0,1,167.8,mobile
1738,1603,2026-06-01,77.0,15.0,7,112.6,store
1739,1501,2026-06-01,90.0,1.0,10,105.43,store
1740,169,2026-06-01,63.0,46.0,7,138.0,web
1741,547,2026-06-01,66.0,41.0,10,380.37,store
1742,1110,2026-06-01,13.0,5.0,5,440.89,mobile
1743,445,2026-06-01,76.0,14.0,6,45.0,store
1744,44,2026-06-01,18.0,7.0,2,75.97,store
1745,1479,2026-06-01,31.0,16.0,6,11.88,store
1746,1368,2026-06-01,49.0,34.0,7,293.13,web
1747,884,2026-06-01,77.0,31.0,6,28.04,mobile
1748,378,2026-06-01,72.0,12.0,3,465.3,store
1749,1545,2026-06-01,41.0,15.0,6,104.23,web
1750,402,2026-06-01,42.0,29.0,10,688.73,mobile
1751,429,2026-06-01,68.0,20.0,10,404.58,store
1752,944,2026-06-01,34.0,28.0,5,590.68,mobile
1753,478,2026-06-01,45.0,47.0,8,437.02,mobile
1754,1340,2026-06-01,23.0,11.0,8,267.19,mobile
1755,1151,2026-06-01,66.0,26.0,5,36.61,store
1756,70,2026-06-01,6.0,22.0,1,53.5,web
1757,1415,2026-06-01,2.0,1.0,2,88.66,web
1758,1262,2026-06-01,68.0,29.0,4,809.91,web
1759,942,2026-06-01,74.0,35.0,3,511.22,store
1760,1281,2026-06-01,5.0,22.0,5,64.47,web
1761,465,2026-06-01,13.0,13.0,6,536.03,mobile
1762,1440,2026-06-01,10.0,44.0,2,496.97,mobile
1763,877,2026-06-01,50.0,19.0,6,439.81,mobile
1764,846,2026-06-01,78.0,50.0,5,311.6,mobile
1765,151,2026-06-01,33.0,26.0,5,37.75,store
1766,991,2026-06-01,82.0,46.0,1,144.25,mobile
1767,1518,2026-06-01,74.0,31.0,5,27.43,store
1768,294,2026-06-01,64.0,9.0,7,481.25,store
1769,1362,2026-06-01,97.0,44.0,1,493.83,web
1770,343,2026-06-01,81.0,36.0,9,63.77,mobile
1771,1470,2026-06-01,88.0,20.0,2,403.88,web
1772,545,2026-06-01,45.0,22.0,9,64.16,web
1773,508,2026-06-01,70.0,3.0,8,258.07,store
1774,1134,2026-06-01,99.0,5.0,9,503.98,web
1775,1605,2026-06-01,87.0,18.0,8,10.83,web
1776,1454,2026-06-01,77.0,12.0,4,556.6,store
1777,504,2026-06-01,19.0,25.0,2,563.99,web
1778,512,2026-06-01,4.0,6.0,10,378.94,mobile
1779,1145,2026-06-01,86.0,18.0,5,10.16,web
1780,1243,2026-06-01,69.0,23.0,1,412.58,mobile
1781,104,2026-06-01,74.0,11.0,1,224.67,web
1782,380,2026-06-01,82.0,30.0,6,356.71,mobile
1783,1551,2026-06-01,93.0,16.0,9,11.67,store
1784,998,2026-06-01,47.0,11.0,5,274.09,mobile
1785,143,2026-06-01,20.0,39.0,9,462.54,mobile
1786,1356,2026-06-01,96.0,16.0,8,11.1,store
1787,411,2026-06-01,99.0,28.0,4,529.89,store
1788,617,2026-06-01,39.0,7.0,7,71.68,store
1789,987,2026-06-01,5.0,46.0,4,144.46,store
1790,949,2026-06-01,81.0,3.0,10,265.57,store
1791,724,2026-06-01,1.0,33.0,10,386.88,mobile
1792,591,2026-06-01,30.0,6.0,3,383.39,mobile
1793,1492,2026-06-01,38.0,29.0,1,635.7,mobile
1794,1261,2026-06-01,59.0,24.0,4,518.8,web
1795,388,2026-06-01,87.0,4.0,7,655.41,web
1796,1485,2026-06-01,1.0,9.0,5,452.46,store
1797,186,2026-06-01,16.0,20.0,5,466.55,web
1798,368,2026-06-01,40.0,38.0,1,330.43,mobile
1799,1084,2026-06-01,84.0,33.0,4,397.22,mobile
1800,412,2026-06-01,39.0,24.0,3,494.9,mobile
1801,1068,2026-06-01,81.0,6.0,7,450.23,store
1802,627,2026-06-01,46.0,28.0,5,0.0,web
1803,1471,2026-06-01,67.0,12.0,9,446.69,web
1804,441,2026-06-01,50.0,19.0,7,497.49,mobile
1805,950,2026-06-01,96.0,13.0,2,508.67,store
1806,1531,2026-06-01,16.0,50.0,3,311.14,store
1807,208,2026-06-01,56.0,32.0,6,186.06,mobile
1808,328,2026-06-01,3.0,35.0,-5,490.59,mobile
1809,715,2026-06-01,38.0,30.0,10,333.2,web
1810,373,2026-06-01,13.0,46.0,5,126.3,store
1811,958,2026-06-01,95.0,29.0,7,787.5,mobile
1812,1142,2026-06-01,56.0,6.0,2,369.91,store
1813,744,2026-06-01,39.0,13.0,3,467.92,store
1814,786,2026-06-01,56.0,22.0,2,56.22,web
1815,809,2026-06-01,68.0,23.0,3,401.68,store
1816,1556,2026-06-01,67.0,10.0,9,447.37,store
1817,7,2026-06-01,20.0,5.0,5,536.43,store
1818,163,2026-06-01,2.0,1.0,5,103.14,mobile
1819,1135,2026-06-01,100.0,22.0,9,67.99,store
1820,1353,2026-06-01,93.0,49.0,2,47.48,mobile
1821,1140,2026-06-01,84.0,18.0,2,12.75,mobile
1822,1580,2026-06-01,9.0,35.0,4,516.58,store
1823,132,2026-06-01,27.0,38.0,4,325.86,mobile
1824,1322,2026-06-01,55.0,25.0,6,567.75,mobile
1825,3,2026-06-01,53.0,7.0,3,64.83,mobile
1826,700,2026-06-01,84.0,45.0,10,426.16,mobile
1827,1243,2026-06-01,73.0,6.0,7,462.46,mobile
1828,670,2026-06-01,66.0,35.0,9,502.1,mobile
1829,107,2026-06-01,66.0,18.0,4,12.57,store
1830,1591,2026-06-01,89.0,43.0,7,438.3,store
1831,1135,2026-06-01,18.0,13.0,9,415.75,store
1832,1248,2026-06-01,44.0,50.0,10,324.98,store
1833,1384,2026-06-01,64.0,27.0,5,539.87,store
1834,889,2026-06-01,77.0,14.0,1,42.62,mobile
1835,381,2026-06-01,85.0,9.0,5,452.74,web
1836,1026,2026-06-01,94.0,13.0,2,508.61,web
1837,1162,2026-06-01,79.0,3.0,3,227.22,mobile
1838,1071,2026-06-01,17.0,33.0,6,394.98,mobile
1839,841,2026-06-01,61.0,44.0,3,428.96,store
1840,682,2026-06-01,23.0,11.0,7,275.16,mobile
1841,1580,2026-06-01,12.0,9.0,4,471.45,mobile
1842,897,2026-06-01,61.0,36.0,3,58.64,mobile
1843,917,2026-06-01,52.0,18.0,9,12.78,web
1844,1142,2026-06-01,89.0,7.0,10,66.6,web
1845,317,2026-06-01,94.0,17.0,5,542.7,mobile
1846,1401,2026-06-01,64.0,7.0,3,60.59,store
1847,278,2026-06-01,61.0,1.0,4,86.92,web
1848,1047,2026-06-01,25.0,42.0,1,384.37,web
1849,502,2026-06-01,21.0,49.0,4,57.29,mobile
1850,882,2026-06-01,43.0,6.0,7,356.9,mobile
1851,1109,2026-06-01,46.0,21.0,3,160.76,web
1852,1208,2026-06-01,5.0,1.0,2,94.5,mobile
1853,330,2026-06-01,2.0,50.0,1,384.53,mobile
1854,408,2026-06-01,100.0,12.0,1,480.14,web
1855,1365,2026-06-01,51.0,48.0,1,527.76,web
1856,551,2026-06-01,84.0,18.0,7,12.19,mobile
1857,1110,2026-06-01,89.0,14.0,2,45.59,mobile
1858,212,2026-06-01,77.0,1.0,6,106.42,store
1859,1250,2026-06-01,99.0,22.0,-6,59.1,store
1860,1587,2026-06-01,18.0,38.0,4,310.31,web
1861,1,2026-06-01,57.0,31.0,8,28.48,store
1862,496,2026-06-01,100.0,44.0,7,408.92,web
1863,1442,2026-06-01,42.0,4.0,1,651.93,mobile
1864,194,2026-06-01,94.0,22.0,8,63.14,mobile
1865,1426,2026-06-01,37.0,25.0,4,566.14,store
1866,1220,2026-06-01,76.0,43.0,2,423.32,store
1867,934,2026-06-01,18.0,7.0,1,78.5,web
1868,1429,2026-06-01,71.0,47.0,4,449.92,web
1869,304,2026-06-01,88.0,22.0,4,56.01,web
1870,841,2026-06-01,89.0,10.0,4,479.73,mobile
1871,953,2026-06-01,81.0,37.0,1,452.6,mobile
1872,1011,2026-06-01,37.0,7.0,2,66.04,store
1873,1657,2026-06-01,92.0,45.0,6,468.29,web
1874,39,2026-06-01,67.0,21.0,7,159.21,web
1875,601,2026-06-01,4.0,24.0,6,591.19,web
1876,1013,2026-06-01,57.0,16.0,2,-52.0,store
1877,548,2026-06-01,39.0,11.0,5,221.41,web
1878,1437,2026-06-01,77.0,42.0,6,403.38,mobile
1879,1439,2026-06-01,72.0,48.0,9,479.16,web
1880,384,2026-06-01,8.0,20.0,3,398.19,mobile
1881,1395,2026-06-01,73.0,32.0,2,230.19,store
1882,431,2026-06-01,89.0,35.0,6,475.84,store
1883,161,2026-06-01,8.0,25.0,9,-7.39,store
1884,925,2026-06-01,28.0,14.0,8,43.17,web
1885,452,2026-06-01,28.0,8.0,1,163.36,web
1886,283,2026-06-01,33.0,34.0,4,299.09,store
1887,1440,2026-06-01,3.0,9.0,1,417.54,web
1888,434,2026-06-01,54.0,46.0,2,132.03,web
1889,672,2026-06-01,50.0,24.0,1,552.2,mobile
1890,713,2026-06-01,33.0,45.0,4,410.33,store
1891,479,2026-06-01,18.0,20.0,5,412.74,mobile
1892,85,2026-06-01,79.0,31.0,4,22.35,web
1893,432,2026-06-01,80.0,10.0,2,456.35,store
1894,1460,2026-06-01,33.0,43.0,1,401.69,mobile
1895,647,2026-06-01,66.0,13.0,6,500.52,store
1896,374,2026-06-01,28.0,27.0,4,606.39,store
1897,190,2026-06-01,25.0,11.0,6,223.75,store
1898,239,2026-06-01,64.0,19.0,2,496.84,mobile
1899,319,2026-06-01,45.0,47.0,8,414.53,web
1900,1394,2026-06-01,97.0,4.0,4,703.82,web
1901,306,2026-06-01,28.0,22.0,7,56.72,mobile
1902,1328,2026-06-01,67.0,12.0,5,530.32,store
1903,286,2026-06-01,25.0,19.0,5,524.66,store
1904,1488,2026-06-01,16.0,16.0,1,10.29,web
1905,1350,2026-06-01,51.0,22.0,9,64.47,mobile
1906,788,2026-06-01,92.0,38.0,5,296.52,mobile
1907,1578,2026-06-01,18.0,33.0,1,398.05,mobile
1908,164,2026-06-01,32.0,2.0,10,310.47,web
1909,837,2026-06-01,71.0,9.0,2,477.81,store
1910,1535,2026-06-01,40.0,,7,247.09,web
1911,912,2026-06-01,82.0,9.0,9,474.08,store
1912,377,2026-06-01,44.0,3.0,7,289.77,store
1913,637,2026-06-01,9.0,22.0,3,68.47,web
1914,895,2026-06-01,90.0,41.0,6,424.05,mobile
1915,76,2026-06-01,67.0,40.0,10,108.95,mobile
1916,935,2026-06-01,10.0,7.0,5,71.14,store
1917,1050,2026-06-01,65.0,28.0,8,597.98,mobile
1918,883,2026-06-01,45.0,42.0,1,362.89,web
1919,776,2026-06-01,95.0,32.0,1,206.12,mobile
1920,317,2026-06-01,84.0,23.0,7,340.41,web
1921,151,2026-06-01,37.0,34.0,3,337.98,store
1922,1023,2026-06-01,34.0,32.0,1,217.34,web
1923,1563,2026-06-01,32.0,6.0,2,357.74,web
1924,532,2026-06-01,32.0,21.0,9,156.83,store
1925,432,2026-06-01,37.0,15.0,2,105.9,mobile
1926,300,2026-06-01,13.0,34.0,2,276.36,mobile
1927,127,2026-06-01,92.0,13.0,2,441.39,store
1928,1282,2026-06-01,35.0,29.0,10,664.6,store
1929,266,2026-06-01,70.0,23.0,7,363.49,store
1930,96,2026-06-01,43.0,5.0,2,435.19,mobile
1931,795,2026-06-01,58.0,19.0,10,478.97,store
1932,410,2026-06-01,79.0,50.0,3,358.18,web
1933,1563,2026-06-01,71.0,2.0,1,276.45,mobile
1934,936,2026-06-01,46.0,6.0,4,405.0,store
1935,1207,2026-06-01,63.0,25.0,4,468.56,web
1936,30,2026-06-01,30.0,49.0,3,52.99,web
1937,1405,2026-06-01,44.0,24.0,4,597.08,store
1938,930,2026-06-01,70.0,3.0,5,277.3,mobile
1939,191,2026-06-01,94.0,13.0,5,504.16,web
1940,1489,2026-06-01,86.0,20.0,10,494.41,mobile
1941,543,2026-06-01,76.0,45.0,1,480.76,mobile
1942,450,2026-06-01,91.0,35.0,5,556.53,store
1943,1190,2026-06-01,82.0,35.0,10,604.4,mobile
1944,793,2026-06-01,3.0,28.0,7,599.48,web
1945,672,2026-06-01,74.0,3.0,5,290.12,web
1946,517,2026-06-01,43.0,13.0,3,416.04,store
1947,124,2026-06-01,89.0,16.0,7,11.25,web
1948,1367,2026-06-01,90.0,36.0,10,68.96,mobile
1949,1324,2026-06-01,63.0,32.0,8,209.19,web
1950,188,2026-06-01,52.0,8.0,5,145.27,web
1951,764,2026-06-01,91.0,32.0,10,196.16,web
1952,1055,2026-06-01,68.0,22.0,3,68.87,mobile
1953,294,2026-06-01,84.0,33.0,7,378.54,store
1954,59,2026-06-01,52.0,31.0,5,23.83,mobile
1955,247,2026-06-01,30.0,14.0,10,43.51,store
1956,1177,2026-06-01,86.0,25.0,9,-91.58,store
1957,1297,2026-06-01,34.0,28.0,9,497.05,web
1958,794,2026-06-01,48.0,26.0,8,39.67,web
1959,947,2026-06-01,49.0,14.0,7,51.7,store
1960,92,2026-06-01,93.0,17.0,1,426.36,mobile
1961,397,2026-06-01,37.0,50.0,10,360.22,web
1962,1092,2026-06-01,26.0,28.0,3,550.01,web
1963,639,2026-06-01,42.0,20.0,3,488.25,mobile
1964,313,2026-06-01,4.0,7.0,6,70.57,store
1965,134,2026-06-01,87.0,3.0,10,286.99,mobile
1966,1283,2026-06-01,93.0,33.0,10,445.46,mobile
1967,79,2026-06-01,47.0,26.0,1,37.49,mobile
1968,368,2026-06-01,26.0,50.0,9,343.39,mobile
1969,692,2026-06-01,62.0,33.0,10,425.44,mobile
1970,492,2026-06-01,87.0,34.0,10,349.19,web
1971,1276,2026-06-01,64.0,9.0,7,450.19,store
1972,411,2026-06-01,27.0,43.0,3,370.77,mobile
1973,39,2026-06-01,88.0,13.0,3,469.91,store
1974,384,2026-06-01,86.0,50.0,3,364.89,store
1975,806,2026-06-01,51.0,37.0,10,547.91,store
1976,934,2026-06-01,56.0,38.0,1,302.86,mobile
1977,130,2026-06-01,49.0,1.0,8,94.7,mobile
1978,930,2026-06-01,3.0,20.0,8,460.64,store
1979,756,2026-06-01,16.0,42.0,8,318.84,web
1980,1262,2026-06-01,7.0,36.0,5,70.01,mobile
1981,1331,2026-06-01,29.0,6.0,9,370.67,store
1982,955,2026-06-01,50.0,9.0,10,508.15,web
1983,463,2026-06-01,41.0,19.0,9,500.17,store
1984,143,2026-06-01,94.0,41.0,3,360.0,mobile
1985,1358,2026-06-01,33.0,30.0,1,373.74,mobile
1986,19,2026-06-01,29.0,44.0,1,443.45,mobile
1987,348,2026-06-01,57.0,39.0,8,462.07,mobile
1988,1004,2026-06-01,42.0,47.0,6,437.34,store
1989,650,2026-06-01,89.0,24.0,5,530.77,store
1990,1066,2026-06-01,25.0,19.0,1,448.28,web
1991,1551,2026-06-01,42.0,22.0,9,63.7,store
1992,162,2026-06-01,72.0,46.0,4,118.22,store
1993,826,2026-06-01,56.0,18.0,3,11.7,mobile
1994,512,2026-06-01,32.0,24.0,2,528.64,web
1995,713,2026-06-01,16.0,16.0,8,12.37,mobile
1996,477,2026-06-01,60.0,10.0,2,563.24,mobile
1997,597,2026-06-01,27.0,42.0,5,316.41,mobile
1998,1004,2026-06-01,4.0,40.0,7,98.29,store
1999,1456,2026-06-01,85.0,2.0,2,332.11,store
2000,1298,2026-06-01,80.0,43.0,9,418.72,mobile
2001,128,2026-06-01,4.0,47.0,1,390.23,mobile
2002,838,2026-06-01,69.0,15.0,10,0.0,store
2003,1034,2026-06-01,1.0,28.0,3,548.46,web
2004,112,2026-06-01,94.0,39.0,3,525.68,mobile
2005,310,2026-06-01,57.0,28.0,10,491.13,web
2006,900,2026-06-01,56.0,38.0,4,262.04,store
2007,635,2026-06-01,4.0,17.0,3,546.24,store
2008,824,2026-06-01,65.0,32.0,7,184.19,store
2009,769,2026-06-01,52.0,9.0,6,470.75,web
2010,575,2026-06-01,46.0,20.0,9,444.81,store
2011,384,2026-06-01,13.0,39.0,2,459.52,store
2012,1291,2026-06-01,62.0,23.0,9,387.21,mobile
2013,1038,2026-06-01,60.0,40.0,5,123.3,mobile
2014,1581,2026-06-01,84.0,14.0,2,50.04,mobile
2015,1311,2026-06-01,41.0,9.0,1,447.86,web
2016,1302,2026-06-01,2.0,46.0,2,139.42,mobile
2017,903,2026-06-01,45.0,36.0,3,66.77,mobile
2018,306,2026-06-01,100.0,15.0,4,112.88,mobile
2019,290,2026-06-01,74.0,18.0,5,11.86,store
2020,142,2026-06-01,56.0,20.0,6,457.5,mobile
2021,658,2026-06-01,3.0,33.0,2,394.38,web
2022,71,2026-06-01,93.0,6.0,8,372.43,web
2023,919,2026-06-01,24.0,13.0,9,509.17,mobile
2024,1434,2026-06-01,99.0,3.0,10,287.21,mobile
2025,495,2026-06-01,6.0,11.0,4,258.75,store
2026,582,2026-06-01,48.0,46.0,6,126.69,store
2027,51,2026-06-01,5.0,32.0,1,217.74,mobile
2028,923,2026-06-01,15.0,11.0,2,225.88,web
2029,369,2026-06-01,7.0,27.0,10,590.9,web
2030,194,2026-06-01,40.0,23.0,10,358.99,web
2031,1012,2026-06-01,17.0,20.0,10,464.15,mobile
2032,661,2026-06-01,92.0,27.0,9,525.1,store
2033,1524,2026-06-01,58.0,1.0,1,102.15,store
2034,160,2026-06-01,12.0,9.0,3,466.17,mobile
2035,80,2026-06-01,62.0,20.0,9,470.18,store
2036,1256,2026-06-01,76.0,49.0,9,55.51,web
2037,691,2026-06-01,61.0,27.0,2,604.71,mobile
2038,404,2026-06-01,85.0,50.0,8,390.73,store
2039,270,2026-06-01,38.0,14.0,1,41.49,store
2040,487,2026-06-01,54.0,27.0,4,604.05,mobile
2041,1338,2026-06-01,29.0,18.0,4,11.22,mobile
2042,607,2026-06-01,39.0,44.0,9,417.81,mobile
2043,404,2026-06-01,16.0,23.0,8,391.91,web
2044,1099,2026-06-01,2.0,7.0,6,78.3,web
2045,104,2026-06-01,74.0,37.0,8,574.38,mobile
2046,480,2026-06-01,24.0,11.0,4,277.54,store
2047,1118,2026-06-01,78.0,8.0,10,141.36,mobile
2048,369,2026-06-01,99.0,30.0,7,356.75,web
2049,142,2026-06-01,70.0,6.0,3,451.7,web
2050,154,2026-06-01,76.0,23.0,10,442.75,mobile
2051,1161,2026-06-01,72.0,7.0,1,75.38,mobile
2052,1007,2026-06-01,2.0,14.0,4,47.01,mobile
2053,885,2026-06-01,80.0,45.0,4,446.38,mobile
2054,1330,2026-06-01,11.0,42.0,2,368.54,mobile
2055,210,2026-06-01,85.0,14.0,5,49.55,store
2056,337,2026-06-01,98.0,30.0,2,370.21,mobile
2057,1063,2026-06-01,40.0,43.0,1,431.34,mobile
2058,1003,2026-06-01,95.0,17.0,6,432.6,store
2059,308,2026-06-01,5.0,45.0,9,475.69,store
2060,207,2026-06-01,87.0,42.0,9,320.7,web
2061,621,2026-06-01,70.0,28.0,9,541.24,web
2062,1624,2026-06-01,20.0,42.0,2,340.5,web
2063,1299,2026-06-01,26.0,36.0,5,59.81,web
2064,725,2026-06-01,18.0,7.0,10,70.46,web
2065,1411,2026-06-01,70.0,18.0,8,11.54,web
2066,321,2026-06-01,95.0,30.0,6,365.1,mobile
2067,1211,2026-06-01,86.0,50.0,3,361.74,store
2068,1497,2026-06-01,65.0,45.0,3,490.06,mobile
2069,1512,2026-06-01,47.0,33.0,3,408.92,web
2070,1609,2026-06-01,66.0,4.0,9,655.94,store
2071,192,2026-06-01,88.0,11.0,2,236.89,mobile
2072,1215,2026-06-01,38.0,39.0,3,502.66,store
2073,1013,2026-06-01,72.0,27.0,4,518.85,store
2074,221,2026-06-01,38.0,6.0,8,404.27,mobile
2075,848,2026-06-01,86.0,25.0,9,579.16,store
2076,659,2026-06-01,94.0,44.0,4,404.58,mobile
2077,1565,2026-06-01,37.0,11.0,7,232.54,store
2078,116,2026-06-01,51.0,30.0,10,363.24,web
2079,732,2026-06-01,25.0,20.0,6,502.46,web
2080,1297,2026-06-01,52.0,36.0,5,65.69,web
2081,371,2026-06-01,1.0,44.0,6,486.87,web
2082,1595,2026-06-01,73.0,33.0,5,437.69,mobile
2083,164,2026-06-01,48.0,15.0,1,90.63,store
2084,1169,2026-06-01,58.0,1.0,9,95.15,store
2085,761,2026-06-01,36.0,9.0,2,498.74,store
2086,367,2026-06-01,55.0,4.0,8,595.8,web
2087,529,2026-06-01,28.0,4.0,6,646.05,store
2088,879,2026-06-01,79.0,36.0,9,58.37,mobile
2089,979,2026-06-01,86.0,21.0,5,138.66,store
2090,202,2026-06-01,60.0,8.0,8,147.49,store
2091,55,2026-06-01,97.0,47.0,3,453.31,web
2092,179,2026-06-01,45.0,8.0,6,0.0,mobile
2093,1412,2026-06-01,46.0,44.0,9,389.71,store
2094,1268,2026-06-01,3.0,23.0,1,405.81,store
2095,1545,2026-06-01,96.0,9.0,6,529.02,store
2096,1533,2026-06-01,17.0,41.0,8,370.12,mobile
2097,1239,2026-06-01,11.0,1.0,2,88.78,store
2098,722,2026-06-01,68.0,50.0,7,325.9,store
2099,1277,2026-06-01,24.0,31.0,5,23.6,web
2100,1244,2026-06-01,31.0,24.0,9,485.59,mobile
2101,668,2026-06-01,62.0,39.0,4,461.21,mobile
2102,1100,2026-06-01,64.0,30.0,9,413.01,web
2103,49,2026-06-01,65.0,42.0,4,384.26,web
2104,216,2026-06-01,68.0,7.0,1,62.09,mobile
2105,1367,2026-06-01,10.0,41.0,6,354.98,mobile
2106,546,2026-06-01,43.0,13.0,3,425.03,mobile
2107,986,2026-06-01,68.0,2.0,6,291.71,web
2108,1389,2026-06-01,16.0,28.0,4,551.88,store
2109,682,2026-06-01,56.0,44.0,5,414.26,mobile
2110,1086,2026-06-01,72.0,8.0,1,178.01,mobile
2111,325,2026-06-01,53.0,32.0,1,183.14,web
2112,581,2026-06-01,65.0,41.0,6,430.85,store
2113,1336,2026-06-01,10.0,33.0,6,383.73,store
2114,139,2026-06-01,35.0,35.0,8,489.77,web
2115,1554,2026-06-01,35.0,47.0,4,388.07,store
2116,726,2026-06-01,48.0,3.0,7,229.99,store
2117,1432,2026-06-01,42.0,38.0,5,328.24,web
2118,741,2026-06-01,98.0,25.0,7,580.8,web
2119,210,2026-06-01,51.0,26.0,5,34.11,store
2120,1424,2026-06-01,90.0,16.0,4,12.08,mobile
2121,63,2026-06-01,21.0,4.0,9,678.94,store
2122,1190,2026-06-01,49.0,45.0,4,435.77,web
2123,1191,2026-06-01,99.0,13.0,1,495.16,mobile
2124,1572,2026-06-01,67.0,7.0,5,71.8,mobile
2125,565,2026-06-01,39.0,32.0,3,232.57,mobile
2126,686,2026-06-01,81.0,10.0,10,-93.46,web
2127,836,2026-06-01,94.0,49.0,6,44.44,web
2128,1630,2026-06-01,65.0,11.0,2,261.72,store
2129,568,2026-06-01,31.0,32.0,8,226.84,mobile
2130,476,2026-06-01,27.0,22.0,3,59.14,store
2131,923,2026-06-01,9.0,19.0,10,444.95,web
2132,503,2026-06-01,24.0,14.0,10,45.13,mobile
2133,855,2026-06-01,77.0,11.0,5,238.48,web
2134,1377,2026-06-01,14.0,32.0,5,197.87,mobile
2135,1583,2026-06-01,54.0,11.0,8,222.7,web
2136,1511,2026-06-01,65.0,8.0,5,141.72,mobile
2137,1419,2026-06-01,48.0,3.0,6,288.57,mobile
2138,989,2026-06-01,56.0,28.0,5,603.12,store
2139,1523,2026-06-01,71.0,29.0,6,774.78,web
2140,858,2026-06-01,79.0,33.0,4,447.36,web
2141,550,2026-06-01,31.0,32.0,1,229.41,web
2142,211,2026-06-01,82.0,9.0,5,519.86,mobile
2143,884,2026-06-01,89.0,4.0,9,600.44,web
2144,1549,2026-06-01,11.0,5.0,1,488.01,store
2145,885,2026-06-01,100.0,23.0,7,350.2,web
2146,101,2026-06-01,79.0,24.0,6,503.35,store
2147,503,2026-06-01,36.0,12.0,3,461.64,web
2148,1036,2026-06-01,54.0,44.0,8,446.7,web
2149,150,2026-06-01,87.0,44.0,8,454.08,web
2150,634,2026-06-01,66.0,8.0,6,160.07,web
2151,3,2026-06-01,73.0,50.0,1,349.69,web
2152,748,2026-06-01,89.0,15.0,4,108.41,mobile
2153,1286,2026-06-01,29.0,23.0,9,389.42,store
2154,680,2026-06-01,15.0,49.0,2,57.15,mobile
2155,1118,2026-06-01,30.0,32.0,2,225.97,web
2156,1464,2026-06-01,58.0,24.0,10,568.16,mobile
2157,62,2026-06-01,79.0,30.0,6,417.99,web
2158,1516,2026-06-01,83.0,28.0,10,509.87,store
2159,844,2026-06-01,59.0,30.0,1,374.77,store
2160,237,2026-06-01,65.0,29.0,2,672.62,web
2161,744,2026-06-01,91.0,37.0,2,450.78,mobile
2162,452,2026-06-01,2.0,,9,372.05,store
2163,13,2026-06-01,64.0,26.0,9,39.32,mobile
2164,439,2026-06-01,42.0,9.0,3,451.57,store
2165,23,2026-06-01,30.0,11.0,9,243.77,store
2166,1221,2026-06-01,87.0,15.0,10,100.07,web
2167,290,2026-06-01,73.0,28.0,9,631.75,web
2168,141,2026-06-01,6.0,6.0,9,425.11,mobile
2169,880,2026-06-01,51.0,40.0,4,100.31,mobile
2170,376,2026-06-01,98.0,20.0,10,398.21,web
2171,474,2026-06-01,94.0,16.0,5,11.05,mobile
